,0,1
0,379.6932373046875,-19.074064254760742
1,383.1048889160156,-18.292522430419922
2,386.5165100097656,-17.5109806060791
3,389.9281311035156,-16.72943878173828
4,379.6125793457031,-18.729169845581055
5,383.0168151855469,-17.916080474853516
6,386.42108154296875,-17.10299301147461
7,389.8253173828125,-16.289905548095703
8,379.5286865234375,-18.38503646850586
9,382.9252624511719,-17.54047203063965
10,386.32183837890625,-16.695907592773438
11,389.7184143066406,-15.851343154907227
12,379.4416198730469,-18.04169273376465
13,382.8302307128906,-17.165725708007812
14,386.2188415527344,-16.289756774902344
15,389.6074523925781,-15.413788795471191
16,379.35137939453125,-17.699169158935547
17,382.7317199707031,-16.791873931884766
18,386.1120910644531,-15.884576797485352
19,389.492431640625,-14.977280616760254
20,379.2579345703125,-17.357498168945312
21,382.6297607421875,-16.4189510345459
22,386.0015869140625,-15.480402946472168
23,389.3733825683594,-14.541855812072754
24,379.1614074707031,-17.016706466674805
25,382.5244140625,-16.046987533569336
26,385.88739013671875,-15.077269554138184
27,389.2503662109375,-14.107551574707031
28,379.06170654296875,-16.676822662353516
29,382.41558837890625,-15.676016807556152
30,385.7694396972656,-14.675210952758789
31,389.123291015625,-13.674405097961426
32,378.9588317871094,-16.337875366210938
33,382.30328369140625,-15.30606746673584
34,385.6477355957031,-14.274259567260742
35,388.9921875,-13.242452621459961
36,378.8528747558594,-15.999893188476562
37,382.1876220703125,-14.937172889709473
38,385.52239990234375,-13.874452590942383
39,388.8571472167969,-12.811732292175293
40,378.7437744140625,-15.662910461425781
41,382.06854248046875,-14.569366455078125
42,385.393310546875,-13.475824356079102
43,388.7181091308594,-12.382280349731445
44,378.63153076171875,-15.326951026916504
45,381.946044921875,-14.202678680419922
46,385.26055908203125,-13.078407287597656
47,388.5750732421875,-11.95413589477539
48,378.5162048339844,-14.99204158782959
49,381.8201599121094,-13.837138175964355
50,385.1241149902344,-12.682233810424805
51,388.4281005859375,-11.52733039855957
52,378.39776611328125,-14.658218383789062
