,0,1
0,-33.171356201171875,193.61383056640625
1,-33.16262435913086,197.1138153076172
2,-33.671356201171875,193.61508178710938
3,-33.66262435913086,197.1150665283203
4,-34.17135238647461,193.6163330078125
5,-34.162620544433594,197.11631774902344
6,-34.67135238647461,193.61756896972656
7,-34.662620544433594,197.1175537109375
8,-35.171348571777344,193.6188201904297
9,-35.16261672973633,197.11880493164062
10,-35.671348571777344,193.6200714111328
11,-35.66261672973633,197.12005615234375
12,-36.171348571777344,193.62132263183594
13,-36.16261672973633,197.12130737304688
14,-36.67134475708008,193.62255859375
15,-36.66261291503906,197.12254333496094
16,-37.17134475708008,193.62380981445312
17,-37.16261291503906,197.12379455566406
18,-37.67134094238281,193.62506103515625
19,-37.6626091003418,197.1250457763672
20,-38.17134094238281,193.62631225585938
21,-38.1626091003418,197.1262969970703
22,-38.67133712768555,193.62754821777344
23,-38.66260528564453,197.12753295898438
24,-39.17133712768555,193.62879943847656
25,-39.16260528564453,197.1287841796875
26,-39.67133712768555,193.6300506591797
27,-39.66260528564453,197.13003540039062
28,-40.17133331298828,193.6313018798828
29,-40.162601470947266,197.13128662109375
30,-40.67133331298828,193.63253784179688
31,-40.662601470947266,197.1325225830078
32,-41.171329498291016,193.6337890625
33,-41.16259765625,197.13377380371094
34,-41.671329498291016,193.63504028320312
35,-41.66259765625,197.13502502441406
36,-42.07492446899414,193.63418579101562
37,-42.10475158691406,197.13404846191406
38,-42.463680267333984,193.62840270996094
39,-42.53798294067383,197.1276092529297
40,-42.852333068847656,193.61767578125
41,-42.97109603881836,197.11566162109375
42,-43.240814208984375,193.60202026367188
43,-43.404022216796875,197.0982208251953
44,-43.62907028198242,193.5814208984375
45,-43.836692810058594,197.07525634765625
46,-44.01702880859375,193.55587768554688
47,-44.26903533935547,197.0467987060547
48,-44.404632568359375,193.5254364013672
49,-44.70098114013672,197.0128631591797
50,-44.79182052612305,193.4900360107422
51,-45.13246154785156,196.97341918945312
52,-45.178524017333984,193.4497528076172
53,-45.56340789794922,196.92852783203125
54,-45.56468963623047,193.40452575683594
55,-45.99374771118164,196.8781280517578
56,-45.95024490356445,193.35443115234375
57,-46.42341232299805,196.82229614257812
58,-46.33513259887695,193.29940795898438
59,-46.852333068847656,196.760986328125
60,-46.71929168701172,193.23951721191406
61,-47.28043746948242,196.69424438476562
62,-47.102657318115234,193.17474365234375
63,-47.70766067504883,196.62205505371094
64,-47.485172271728516,193.1051025390625
65,-48.133934020996094,196.54444885253906
66,-47.866764068603516,193.0305938720703
67,-48.559181213378906,196.46142578125
68,-48.24738311767578,192.95126342773438
69,-48.98334503173828,196.37301635742188
70,-48.62696075439453,192.86709594726562
71,-49.40634536743164,196.2792205810547
72,-49.00543975830078,192.77813720703125
73,-49.828121185302734,196.18006896972656
74,-49.38275909423828,192.684326171875
75,-50.24860763549805,196.07554626464844
76,-49.75885772705078,192.58575439453125
77,-50.66773223876953,195.96568298339844
78,-50.133670806884766,192.48240661621094
79,-51.085426330566406,195.85052490234375
