,0,1
0,491.78765869140625,-10.464917182922363
1,492.28765869140625,-10.463825225830078
2,492.78765869140625,-10.462733268737793
3,493.28765869140625,-10.461642265319824
4,493.78765869140625,-10.460550308227539
5,494.28765869140625,-10.459458351135254
6,494.78765869140625,-10.458366394042969
7,495.28765869140625,-10.457275390625
8,495.78765869140625,-10.456183433532715
9,496.28765869140625,-10.45509147644043
10,496.78765869140625,-10.453999519348145
11,497.28765869140625,-10.45290756225586
12,497.78765869140625,-10.45181655883789
13,498.28765869140625,-10.450724601745605
14,498.7876281738281,-10.449633598327637
15,499.2876281738281,-10.448541641235352
16,499.7876281738281,-10.447449684143066
17,500.2876281738281,-10.446358680725098
18,500.7876281738281,-10.445266723632812
19,501.2876281738281,-10.444174766540527
20,501.7876281738281,-10.443082809448242
21,502.2876281738281,-10.441991806030273
22,502.7771301269531,-10.440608978271484
23,503.23162841796875,-10.43099308013916
24,503.6856689453125,-10.409588813781738
25,504.1390380859375,-10.376410484313965
26,504.5914001464844,-10.331478118896484
27,505.0423889160156,-10.274825096130371
28,505.4918518066406,-10.206485748291016
29,505.9393310546875,-10.126508712768555
30,506.3845520019531,-10.034948348999023
31,506.8273010253906,-9.931863784790039
32,507.2671813964844,-9.817325592041016
33,507.7039794921875,-9.691412925720215
34,508.1373596191406,-9.554206848144531
35,508.5670166015625,-9.405803680419922
36,508.9927062988281,-9.24630069732666
37,509.4140625,-9.0758056640625
38,509.8309020996094,-8.894433975219727
39,510.24285888671875,-8.702306747436523
40,510.64971923828125,-8.499554634094238
41,511.0511779785156,-8.286314010620117
42,511.4469299316406,-8.062728881835938
43,511.8368225097656,-7.828946113586426
44,512.220458984375,-7.585129737854004
45,512.59765625,-7.3314385414123535
46,512.9681396484375,-7.068045616149902
47,513.3316650390625,-6.795127868652344
48,513.68798828125,-6.512868881225586
49,514.0369262695312,-6.221458911895752
50,514.3780517578125,-5.92109489440918
51,514.71142578125,-5.611978054046631
52,515.0364990234375,-5.29431676864624
53,515.3533325195312,-4.968325614929199
54,515.6615600585938,-4.634223461151123
55,515.9610595703125,-4.292235374450684
56,516.2515869140625,-3.942591667175293
57,516.5328369140625,-3.5855278968811035
58,516.8048095703125,-3.221285343170166
59,517.0671997070312,-2.8501076698303223
60,517.3199462890625,-2.472245931625366
61,517.562744140625,-2.087954044342041
62,517.7954711914062,-1.6974915266036987
63,518.01806640625,-1.3011209964752197
64,518.230224609375,-0.8991082906723022
65,518.431884765625,-0.491726279258728
66,518.6229858398438,-0.07924783229827881
67,518.8031616210938,0.33804941177368164
68,527.59814453125,-24.38675880432129
69,527.5905151367188,-20.886768341064453
70,527.5828857421875,-17.386775970458984
71,527.5751953125,-13.886783599853516
72,527.5675659179688,-10.386792182922363
73,527.09814453125,-24.38785171508789
74,527.0905151367188,-20.887859344482422
75,527.0828857421875,-17.387866973876953
76,527.0751953125,-13.887876510620117
77,527.0675659179688,-10.387884140014648
78,526.59814453125,-24.38894271850586
79,526.5905151367188,-20.888952255249023
80,526.5828857421875,-17.388959884643555
81,526.5751953125,-13.888967514038086
82,526.5675659179688,-10.388976097106934
83,526.09814453125,-24.390033721923828
84,526.0905151367188,-20.890043258666992
85,526.0828857421875,-17.390050888061523
86,526.0751953125,-13.890058517456055
87,526.0675659179688,-10.390067100524902
88,525.59814453125,-24.39112663269043
89,525.5905151367188,-20.89113426208496
90,525.5828857421875,-17.391141891479492
91,525.5751953125,-13.891151428222656
92,525.5675659179688,-10.391159057617188
93,525.09814453125,-24.3922176361084
94,525.0905151367188,-20.892227172851562
95,525.0828857421875,-17.392234802246094
96,525.0751953125,-13.892242431640625
97,525.0675659179688,-10.392251014709473
98,524.59814453125,-24.393310546875
99,524.5905151367188,-20.89331817626953
100,524.5828857421875,-17.393325805664062
101,524.5751953125,-13.893335342407227
102,524.5675659179688,-10.393342971801758
103,524.09814453125,-24.39440155029297
104,524.0905151367188,-20.8944091796875
105,524.0828857421875,-17.39441680908203
106,524.0751953125,-13.894426345825195
107,524.0675659179688,-10.394433975219727
108,523.59814453125,-24.395492553710938
109,523.5905151367188,-20.8955020904541
110,523.5828857421875,-17.395509719848633
111,523.5751953125,-13.895517349243164
112,523.5675659179688,-10.395525932312012
113,523.09814453125,-24.39658546447754
114,523.0905151367188,-20.89659309387207
115,523.0828857421875,-17.3966007232666
116,523.0751953125,-13.896610260009766
117,523.0675659179688,-10.396617889404297
118,522.59814453125,-24.397676467895508
119,522.5905151367188,-20.897686004638672
120,522.5828857421875,-17.397693634033203
121,522.5751953125,-13.897701263427734
122,522.5675659179688,-10.397709846496582
123,522.09814453125,-24.39876937866211
124,522.0905151367188,-20.89877700805664
125,522.0828857421875,-17.398784637451172
126,522.0751953125,-13.898794174194336
127,522.0675659179688,-10.398801803588867
128,521.59814453125,-24.399860382080078
129,521.5905151367188,-20.89986801147461
130,521.5828857421875,-17.39987564086914
131,521.5751953125,-13.899885177612305
132,521.5675659179688,-10.399892807006836
133,521.09814453125,-24.400951385498047
134,521.0905151367188,-20.90096092224121
135,521.0828857421875,-17.400968551635742
136,521.0751953125,-13.900976181030273
137,521.0675659179688,-10.400984764099121
138,520.59814453125,-24.40204429626465
139,520.5905151367188,-20.90205192565918
140,520.5828857421875,-17.40205955505371
141,520.5751953125,-13.902069091796875
142,520.5675659179688,-10.402076721191406
143,520.09814453125,-24.403135299682617
144,520.0905151367188,-20.90314483642578
145,520.0828857421875,-17.403152465820312
146,520.0751953125,-13.903160095214844
147,520.0675659179688,-10.403168678283691
148,519.59814453125,-24.404226303100586
149,519.5905151367188,-20.90423583984375
150,519.5828857421875,-17.40424346923828
151,519.5751953125,-13.904251098632812
152,519.5675659179688,-10.40425968170166
153,519.09814453125,-24.405319213867188
154,519.0905151367188,-20.90532684326172
155,519.0828857421875,-17.40533447265625
156,519.0751953125,-13.905344009399414
157,519.0675659179688,-10.405351638793945
158,518.59814453125,-24.406410217285156
159,518.5905151367188,-20.90641975402832
160,518.5828857421875,-17.40642738342285
161,518.5751953125,-13.906435012817383
162,518.5675659179688,-10.40644359588623
163,518.09814453125,-24.407503128051758
164,518.0905151367188,-20.90751075744629
165,518.0828857421875,-17.40751838684082
166,518.0751953125,-13.907527923583984
167,518.0675659179688,-10.407535552978516
168,517.59814453125,-24.408594131469727
169,517.5905151367188,-20.908601760864258
170,517.5828857421875,-17.40860939025879
171,517.5751953125,-13.908618927001953
172,517.5675659179688,-10.408626556396484
173,517.09814453125,-24.409685134887695
174,517.0905151367188,-20.90969467163086
