,0,1
0,144.990234375,59.493350982666016
1,145.490234375,59.493289947509766
2,145.990234375,59.493228912353516
3,146.490234375,59.493167877197266
4,146.990234375,59.493106842041016
5,147.490234375,59.493045806884766
6,147.990234375,59.492984771728516
7,148.490234375,59.492923736572266
8,148.990234375,59.492862701416016
9,149.490234375,59.492801666259766
10,149.990234375,59.492740631103516
11,150.490234375,59.492679595947266
12,150.990234375,59.492618560791016
13,151.490234375,59.492557525634766
14,151.990234375,59.492496490478516
15,152.490234375,59.492435455322266
16,152.990234375,59.492374420166016
17,153.490234375,59.492313385009766
18,153.990234375,59.49225616455078
19,154.490234375,59.49219512939453
20,154.990234375,59.49213409423828
21,155.490234375,59.49207305908203
22,155.990234375,59.49201202392578
23,156.490234375,59.49195098876953
24,156.990234375,59.49188995361328
25,157.490234375,59.49182891845703
26,157.990234375,59.49176788330078
27,158.490234375,59.49170684814453
28,158.990234375,59.49164581298828
29,159.490234375,59.49158477783203
30,159.990234375,59.49152374267578
31,160.490234375,59.49146270751953
32,160.990234375,59.49140167236328
33,161.490234375,59.49134063720703
34,161.990234375,59.49127960205078
35,162.490234375,59.49121856689453
36,162.990234375,59.49115753173828
37,163.490234375,59.49109649658203
38,163.990234375,59.49103546142578
39,164.490234375,59.49097442626953
40,164.990234375,59.49091339111328
41,165.490234375,59.49085235595703
42,165.990234375,59.49079132080078
43,166.490234375,59.49073028564453
44,166.990234375,59.49066925048828
45,144.98974609375,55.493350982666016
46,145.48974609375,55.493289947509766
47,145.98974609375,55.493228912353516
48,146.48974609375,55.493167877197266
49,146.98974609375,55.493106842041016
50,147.48974609375,55.493045806884766
51,147.98974609375,55.492984771728516
52,148.48974609375,55.492923736572266
53,148.98974609375,55.492862701416016
54,149.48974609375,55.492801666259766
55,149.98974609375,55.492740631103516
56,150.48974609375,55.492679595947266
57,150.98974609375,55.492618560791016
58,151.48974609375,55.492557525634766
59,151.98974609375,55.492496490478516
60,152.48974609375,55.492435455322266
61,152.98974609375,55.492374420166016
62,153.48974609375,55.492313385009766
63,153.98974609375,55.49225616455078
64,154.48974609375,55.49219512939453
65,154.98974609375,55.49213409423828
66,155.48974609375,55.49207305908203
67,155.98974609375,55.49201202392578
68,156.48974609375,55.49195098876953
69,156.98974609375,55.49188995361328
70,157.48974609375,55.49182891845703
71,157.98974609375,55.49176788330078
72,158.48974609375,55.49170684814453
73,158.98974609375,55.49164581298828
74,159.48974609375,55.49158477783203
75,159.98974609375,55.49152374267578
76,160.48974609375,55.49146270751953
77,160.98974609375,55.49140167236328
78,161.48974609375,55.49134063720703
79,161.98974609375,55.49127960205078
80,162.48974609375,55.49121856689453
81,162.98974609375,55.49115753173828
82,163.48974609375,55.49109649658203
83,163.98974609375,55.49103546142578
84,164.48974609375,55.49097442626953
85,164.98974609375,55.49091339111328
86,165.48974609375,55.49085235595703
87,165.98974609375,55.49079132080078
88,166.48974609375,55.49073028564453
89,166.98974609375,55.49066925048828
90,158.0238037109375,46.202735900878906
91,158.023193359375,46.702735900878906
92,158.0225830078125,47.202735900878906
93,158.02198791503906,47.702735900878906
94,158.02137756347656,48.202735900878906
95,158.02076721191406,48.70273208618164
96,158.0202178955078,49.1955680847168
97,158.03282165527344,49.57020568847656
98,158.06881713867188,49.94332504272461
99,158.12806701660156,50.31345748901367
100,158.2103271484375,50.67916488647461
101,158.3153076171875,51.03901672363281
102,158.4425506591797,51.391605377197266
103,158.5915985107422,51.73554992675781
104,158.76185607910156,52.06950378417969
105,158.95265197753906,52.39216232299805
106,159.16323852539062,52.7022705078125
107,159.39279174804688,52.998600006103516
108,159.64041137695312,53.28001022338867
109,159.90516662597656,53.54539108276367
110,160.19406127929688,53.80173873901367
111,160.5005340576172,54.04521179199219
112,160.8197479248047,54.27170181274414
113,161.15078735351562,54.48054885864258
114,161.49266052246094,54.67112350463867
115,161.84439086914062,54.84288024902344
116,162.20489501953125,54.995304107666016
117,162.57315063476562,55.12794494628906
118,162.94805908203125,55.24041748046875
119,163.32850646972656,55.3323860168457
120,163.71339416503906,55.40358352661133
121,164.10157775878906,55.453800201416016
122,164.4918975830078,55.48288345336914
123,164.89703369140625,55.49092483520508
124,165.39703369140625,55.49086380004883
125,165.89703369140625,55.49080276489258
126,166.39703369140625,55.49074172973633
127,166.89703369140625,55.49068069458008
128,144.990234375,59.493350982666016
129,145.490234375,59.493289947509766
130,145.990234375,59.493228912353516
131,146.490234375,59.493167877197266
132,146.990234375,59.493106842041016
133,147.490234375,59.493045806884766
134,148.06304931640625,59.48591232299805
135,148.67735290527344,59.44561767578125
136,149.28831481933594,59.369873046875
137,149.89385986328125,59.2589225769043
138,150.49197387695312,59.1131477355957
139,151.08065795898438,58.93302536010742
140,151.657958984375,58.71916580200195
141,152.22190856933594,58.4722785949707
142,152.77064514160156,58.19319534301758
