,0,1
0,15.171202659606934,201.64096069335938
1,15.717536926269531,201.6387481689453
2,16.287660598754883,201.61497497558594
3,16.856361389160156,201.56820678710938
4,17.422710418701172,201.49855041503906
5,17.98578643798828,201.40606689453125
6,18.544668197631836,201.2909393310547
7,19.09844970703125,201.15335083007812
8,19.646224975585938,200.99349975585938
9,20.187103271484375,200.81167602539062
10,20.720199584960938,200.60818481445312
11,21.24464988708496,200.38333129882812
12,21.759593963623047,200.1374969482422
13,22.264196395874023,199.87106323242188
14,22.757633209228516,199.58448791503906
15,23.239099502563477,199.27822875976562
16,23.70781135559082,198.95277404785156
17,24.16300392150879,198.60867309570312
18,24.60393714904785,198.24649047851562
19,25.029891967773438,197.86679077148438
20,25.44017219543457,197.47021484375
21,25.834110260009766,197.05738830566406
22,26.2110652923584,196.62901306152344
23,26.570419311523438,196.18576049804688
24,26.911588668823242,195.72837829589844
25,27.234020233154297,195.257568359375
26,27.53718376159668,194.77415466308594
27,27.81595802307129,194.28811645507812
28,28.069013595581055,193.82106018066406
29,28.313697814941406,193.3495635986328
30,28.549936294555664,192.873779296875
31,28.777650833129883,192.39385986328125
32,28.996768951416016,191.90994262695312
33,29.20722198486328,191.4221954345703
34,29.40894317626953,190.9307861328125
35,29.60186767578125,190.43585205078125
36,29.78593635559082,189.93756103515625
37,29.96108627319336,189.43606567382812
38,30.12726593017578,188.9315185546875
39,30.284420013427734,188.42408752441406
40,30.432498931884766,187.9139404296875
41,30.571455001831055,187.4012451171875
42,30.701248168945312,186.88612365722656
43,30.821828842163086,186.36878967285156
44,30.933168411254883,185.84938049316406
45,31.03522491455078,185.3280792236328
46,31.127967834472656,184.80502319335938
47,31.211366653442383,184.28041076660156
48,31.285398483276367,183.75439453125
49,31.350034713745117,183.2271270751953
50,31.405256271362305,182.6988067626953
51,31.4510498046875,182.16957092285156
52,31.48739242553711,181.6396026611328
53,31.5142822265625,181.1090850830078
54,31.53170394897461,180.5781707763672
55,31.539653778076172,180.04702758789062
56,31.540334701538086,179.53683471679688
57,31.5405330657959,179.03683471679688
58,31.540733337402344,178.53683471679688
59,31.54093360900879,178.03683471679688
60,31.541133880615234,177.53683471679688
61,15.205612182617188,194.6410369873047
62,15.223194122314453,191.14108276367188
63,15.240775108337402,187.64112854003906
64,15.705605506896973,194.6435546875
